Date,Source,Merchant,Site,Discount
2021-09-12,Rakuten,Mango,mango.com,0.03
2021-09-12,Rakuten,Mankind,mankind.com,0.035
2021-09-12,Rakuten,Mansur Gavriel,mansurgavriel.com,0.015
2021-09-12,Rakuten,Manuka Doctor,manukadoctor.com,0.04
2021-09-12,Rakuten,Marc Fisher,marcfisher.com,0.015
2021-09-12,Rakuten,Marc Jacobs,marcjacobs.com,0.03
2021-09-12,Rakuten,Marc Jacobs Beauty,marcjacobsbeauty.com,0.01
2021-09-12,Rakuten,Marcella,marcellanyc.com,0.035
2021-09-12,Rakuten,Marchesa,marchesa.com,0.03
2021-09-12,Rakuten,Marciano,marciano.com,0.02
2021-09-12,Rakuten,Marika,marika.com,0.02
2021-09-12,Rakuten,Marimekko,marimekko.com,0.04
2021-09-12,Rakuten,Marinelli,marinellisauce.com,0.05
2021-09-12,Rakuten,Marissa Collections,marissacollections.com,0.03
2021-09-12,Rakuten,Marks & Spencer,marksandspencer.com,0.02
2021-09-12,Rakuten,Marmot,marmot.com,0.025
2021-09-12,Rakuten,Marriott Bonvoy - Points.com,marriottbonvoypoints.com,0.0125
2021-09-12,Rakuten,Marriott.com,marriotthotelsandresorts.com,0.04
2021-09-12,Rakuten,Mars Med Supply,marsmedsupply.com,0.05
2021-09-12,Rakuten,Marshalls,marshalls.com,nan
2021-09-12,Rakuten,Martha Stewart Wine Co.,marthastewartwine.com,32.5
2021-09-12,Rakuten,Maryland Square,marylandsquare.com,0.075
2021-09-12,Rakuten,Master & Dynamic,masterdynamic.com,0.04
2021-09-12,Rakuten,Master of Project Academy,masterofproject.com,0.09
2021-09-12,Rakuten,MatchaBar,matchabar.com,0.04
2021-09-12,Rakuten,MATCHESFASHION,matchesfashion.com,0.03
2021-09-12,Rakuten,Matisse Footwear,matissefootwear.com,0.05
2021-09-12,Rakuten,Matt & Nat,mattandnat.com,0.02
2021-09-12,Rakuten,Mattel Shop,mattel.com,nan
2021-09-12,Rakuten,Mattress Firm,mattressfirm.com,0.025
2021-09-12,Rakuten,Maud’s Coffee & Tea,shopblends.com,0.035
2021-09-12,Rakuten,Maui and Sons,mauiandsons.com,0.05
2021-09-12,Rakuten,maurices,maurices.com,0.02
2021-09-12,Rakuten,Mavi,mavi.com,0.04
2021-09-12,Rakuten,MaxAroma,maxaroma.com,0.015
2021-09-12,Rakuten,Maxi-Cosi,maxicosi.com,0.04
2021-09-12,Rakuten,Maytag,maytag.com,0.01
2021-09-12,Rakuten,Mayvenn,shop-mayvenn.com,0.04
2021-09-12,Rakuten,McAfee,mcafee.com,0.2
2021-09-12,Rakuten,McDavid,mcdavidusa.com,0.03
2021-09-12,Rakuten,MDF Instruments,mdfinstruments.com,0.04
2021-09-12,Rakuten,Mead,mead.com,nan
2021-09-12,Rakuten,MealPal,mealpal.com,nan
2021-09-12,Rakuten,Meat Processing Products,meatprocessingproducts.com,0.025
2021-09-12,Rakuten,Medical Supply Depot,medicalsupplydepot.com,0.04
2021-09-12,Rakuten,Medterra,medterracbd.com,nan
2021-09-12,Rakuten,Meetup,meetup.com,7.5
2021-09-12,Rakuten,MegaFood,megafood.com,0.05
2021-09-12,Rakuten,Mejuri,mejuri.com,0.02
2021-09-12,Rakuten,MEL Science,melscience.com,15
2021-09-12,Rakuten,Melijoe,melijoe.com,0.02
2021-09-12,Rakuten,Melinda Maria,melindamaria.com,0.04
2021-09-12,Rakuten,Melissa & Doug,melissadoug.com,0.02
2021-09-12,Rakuten,Men's Wearhouse,menswearhouse.com,0.05
2021-09-12,Rakuten,Men’s USA,mensusa.com,0.035
2021-09-12,Rakuten,Meridian Grooming,meridiangrooming.com,0.03
2021-09-12,Rakuten,MERIT,meritbeauty.com,0.02
2021-09-12,Rakuten,Merlette,merlettenyc.com,0.05
2021-09-12,Rakuten,Merrell,merrell.com,0.035
2021-09-12,Rakuten,The Met,store.metmuseum.com,0.025
2021-09-12,Rakuten,Metal Unlimited,metalunlimited.com,0.06
2021-09-12,Rakuten,MeUndies,meundies.com,0.05
2021-09-12,Rakuten,MGM Resorts,mgmresorts.com,0.025
2021-09-12,Rakuten,Miansai,miansai.com,0.025
2021-09-12,Rakuten,Michael Kors,michaelkors.com,0.02
2021-09-12,Rakuten,Michael Stars,michaelstars.com,0.02
2021-09-12,Rakuten,Michaels,michaels.com,0.01
2021-09-12,Rakuten,Michele,michele2.com,0.02
2021-09-12,Rakuten,Microsoft 365,microsoft-office-365.com,5
2021-09-12,Rakuten,Microsoft Advertising,about.ads.microsoft.com,12.5
2021-09-12,Rakuten,Microsoft Store,microsoftstore.com,0.035
2021-09-12,Rakuten,Microtel by Wyndham,microtelinnandsuites.com,nan
2021-09-12,Rakuten,Mignon Faget,mignonfaget.com,0.035
2021-09-12,Rakuten,Mignonne Gavigan,mignonnegavigan.com,0.06
2021-09-12,Rakuten,Mikasa,mikasa.com,0.02
2021-09-12,Rakuten,Milani Cosmetics,milanicosmetics.com,0.015
2021-09-12,Rakuten,Miles Kimball,mileskimball.com,0.03
2021-09-12,Rakuten,Milk Makeup,milkmakeup.com,0.02
2021-09-12,Rakuten,Millennium Hotels and Resorts,millenniumhotels.com,0.015
2021-09-12,Rakuten,MILLY,millyny.com,0.04
2021-09-12,Rakuten,mindbodygreen,mindbodygreen.com,0.025
2021-09-12,Rakuten,Mindvalley,mindvalley.com,0.025
2021-09-12,Rakuten,MindWare,mindware.com,0.02
2021-09-12,Rakuten,Ming Wang,mingwangknits.com,0.025
2021-09-12,Rakuten,Minibar Delivery,minibardelivery.com,2
2021-09-12,Rakuten,Minimal,minimalbottle.com,0.04
2021-09-12,Rakuten,Ministry of Supply,ministryofsupply.com,0.02
2021-09-12,Rakuten,Minnetonka,minnetonkamoccasin.com,0.025
2021-09-12,Rakuten,The Mint Julep Boutique,shopthemint.com,0.035
2021-09-12,Rakuten,Mint Mobile,mintmobile.com,5
2021-09-12,Rakuten,Minted,minted.com,0.015
2021-09-12,Rakuten,Mio Skincare,mioskincare.com,0.035
2021-09-12,Rakuten,Miraclesuit,miraclesuit.com,0.03
2021-09-12,Rakuten,Mirror,mirror-co.com,100
2021-09-12,Rakuten,Misook,misook.com,0.025
2021-09-12,Rakuten,Missguided,missguided.com,0.06
2021-09-12,Rakuten,MISSHA,misshaus.com,0.025
2021-09-12,Rakuten,Missoma,missoma.com,0.05
2021-09-12,Rakuten,Mister SFC,mrsfc.com,0.025
2021-09-12,Rakuten,MisterArt.com,misterart.com,0.02
2021-09-12,Rakuten,Mixbook,mixbook.com,0.05
2021-09-12,Rakuten,Mizuno,mizunousa.com,0.04
2021-09-12,Rakuten,Mizzen+Main,mizzenandmain.com,0.05
2021-09-12,Rakuten,MLB Shop,mlb.com,0.01
2021-09-12,Rakuten,Moda Operandi,modaoperandi.com,0.02
2021-09-12,Rakuten,Modanisa.com,modanisa.com,0.03
2021-09-12,Rakuten,ModCloth,modcloth.com,0.05
2021-09-12,Rakuten,Modern Bathroom,modernbathroom.com,0.03
2021-09-12,Rakuten,Modibodi,modibodi.com,0.025
2021-09-12,Rakuten,MOLECULE,onmolecule.com,0.02
2021-09-12,Rakuten,Molekule,molekule.com,0.02
2021-09-12,Rakuten,Molton Brown,moltonbrown.com,0.03
2021-09-12,Rakuten,MoneyGram,moneygram.com,1.5
2021-09-12,Rakuten,Monica + Andy,monicaandandy.com,0.02
2021-09-12,Rakuten,Monica Vinader,monicavinader.com,0.02
2021-09-12,Rakuten,MONNIER Frères,monnierfreres.com,0.015
2021-09-12,Rakuten,Monoprice,monoprice.com,0.01
2021-09-12,Rakuten,Monster.com,monster.com,0.1
2021-09-12,Rakuten,Montavue,montavue.com,0.01
2021-09-12,Rakuten,MOO,moo.com,0.025
2021-09-12,Rakuten,Moon Juice,moonjuice.com,0.04
2021-09-12,Rakuten,Moosejaw,moosejaw.com,0.045
2021-09-12,Rakuten,Moral Code,moralcode.com,0.045
2021-09-12,Rakuten,More Labs,morelabs.com,0.075
2021-09-12,Rakuten,Moroccanoil,moroccanoil.com,0.035
2021-09-12,Rakuten,Morphe,morphe.com,0.02
2021-09-12,Rakuten,Morris 4x4 Center,morris4x4center.com,0.03
2021-09-12,Rakuten,Mosaic Weighted Blankets,mosaic.com,0.045
2021-09-12,Rakuten,Moschino,moschino.com,0.03
2021-09-12,Rakuten,Motel 6,motel6.com,0.04
2021-09-12,Rakuten,Mother Denim,motherdenim.com,0.02
2021-09-12,Rakuten,Motherhood Maternity,motherhoodmaternity.com,0.01
2021-09-12,Rakuten,Motives Cosmetics,motivescosmetics.com,0.02
2021-09-12,Rakuten,Motorola Mobility,motorolamobility.com,0.01
2021-09-12,Rakuten,MotoSport,motosport.com,0.025
2021-09-12,Rakuten,Mount-It!,mount-it.com,0.025
2021-09-12,Rakuten,The Mountain,themountain.com,0.02
2021-09-12,Rakuten,Mountain Hardwear,mountainhardwear.com,0.05
2021-09-12,Rakuten,Mountain Warehouse,mountainwarehouse.com,0.04
2021-09-12,Rakuten,MountainSteals.com,mountainsteals.com,0.025
2021-09-12,Rakuten,Movado Company Store,movadocompanystore.com,0.02
2021-09-12,Rakuten,MPG,mpgsport.com,0.025
2021-09-12,Rakuten,MPOWERD,mpowerd.com,0.05
2021-09-12,Rakuten,Mr & Mrs Smith,mrandmrssmith.com,nan
2021-09-12,Rakuten,MR PORTER,mrporter.com,0.03
2021-09-12,Rakuten,Mrs. Fields,mrsfields.com,0.03
2021-09-12,Rakuten,MSC Industrial Supply Co.,mscindustrialsupply.com,0.01
2021-09-12,Rakuten,MTD Parts,mtdparts.com,0.03
2021-09-12,Rakuten,Muck Boots,muckbootcompany.com,0.05
2021-09-12,Rakuten,MUD\WTR,mudwtr.com,0.025
2021-09-12,Rakuten,Munchkin,munchkin.com,0.02
2021-09-12,Rakuten,Murad Skin Care,muradskincare.com,0.04
2021-09-12,Rakuten,Muse,musesleep.com,0.03
2021-09-12,Rakuten,Muttropolis,muttropolis.com,0.035
2021-09-12,Rakuten,My Bully Sticks,mybullysticks.com,0.05
2021-09-12,Rakuten,MyCorporation,mycorporation.com,0.085
2021-09-12,Rakuten,MyEvergreen,myevergreen.com,0.035
2021-09-12,Rakuten,myFICO,myfico.com,2.5
2021-09-12,Rakuten,MyGreenFills,mygreenfills.com,nan
2021-09-12,Rakuten,MyHeritage,myheritage.com,0.025
2021-09-12,Rakuten,MYK Silk,myksilk.com,0.025
2021-09-12,Rakuten,MyPhoto,myphoto.com,0.025
2021-09-12,Rakuten,Myprotein,myprotein.com,0.04
2021-09-12,Rakuten,Myron,myron.com,0.03
2021-09-12,Rakuten,Mytheresa,mytheresa.com,0.02
2021-09-12,Rakuten,MyWeddingFavors,myweddingfavors.com,0.06
2021-09-12,Rakuten,MyWiT,mywit.com,nan
2021-09-12,Rakuten,M·A·C Cosmetics,maccosmetics.com,0.03
2021-09-12,Rakuten,Naadam,naadam.com,0.03
2021-09-12,Rakuten,NAKEDCASHMERE,nakedcashmere.com,0.015
2021-09-12,Rakuten,Name Stories,namestories.com,0.05
2021-09-12,Rakuten,Nancy Meyer,nancymeyer.com,0.04
2021-09-12,Rakuten,Nano Air Mask,nanoairmask.com,0.03
2021-09-12,Rakuten,Naples Soap Company,naplessoap.com,0.05
2021-09-12,Rakuten,NARS Cosmetics,narscosmetics.com,0.025
2021-09-12,Rakuten,NASCAR.com Store,nascarcomstore.com,0.01
2021-09-12,Rakuten,Nashville Shoe Warehouse,nashvilleshoewarehouse.com,0.035
2021-09-12,Rakuten,NASM,nasm.com,10
2021-09-12,Rakuten,Nasty Gal,nastygal.com,0.045
2021-09-12,Rakuten,Natalie Fragrance,nataliefragrance.com,0.03
2021-09-12,Rakuten,Natchez,natchezss.com,0.01
2021-09-12,Rakuten,Nathan Sports,nathansports.com,0.05
2021-09-12,Rakuten,National Geographic Magazine,nationalgeographic.com,3
2021-09-12,Rakuten,National Geographic Wines,natgeowine.com,20
2021-09-12,Rakuten,NationalBusinessFurniture.com,nationalbusinessfurniture.com,0.02
2021-09-12,Rakuten,Native Grill & Wings,nativegrillandwings.com,0.02
2021-09-12,Rakuten,Natori,natori.com,0.04
2021-09-12,Rakuten,Natura,naturabrasil.com,0.03
2021-09-12,Rakuten,Naturalizer,naturalizer.com,0.03
2021-09-12,Rakuten,NatureBox,naturebox.com,0.05
2021-09-12,Rakuten,Naturepedic,naturepedic.com,0.06
2021-09-12,Rakuten,NatureWell Beauty,naturewellbeauty.com,0.03
2021-09-12,Rakuten,NatureWise,naturewise.com,0.04
2021-09-12,Rakuten,Nautica,nautica.com,0.04
2021-09-12,Rakuten,Navigation.com,navigation.com,0.04
2021-09-12,Rakuten,Navy Hair Care,navyhaircare.com,0.04
2021-09-12,Rakuten,NBA Store,nbastore.com,0.01
2021-09-12,Rakuten,Nearly Natural,nearlynatural.com,0.025
2021-09-12,Rakuten,Nectar Sleep,nectarsleep.com,0.05
2021-09-12,Rakuten,Nectar Sunglasses,nectarsunglasses.com,0.04
2021-09-12,Rakuten,Neiman Marcus,neimanmarcus.com,0.02
2021-09-12,Rakuten,Neiman Marcus Last Call,neimanmarcuslastcall.com,nan
2021-09-12,Rakuten,NeoStrata,neostrata.com,0.05
2021-09-12,Rakuten,Neou Fitness,neoufitness.com,nan
2021-09-12,Rakuten,Nest Bedding,nestbedding.com,0.015
2021-09-12,Rakuten,NEST New York,nestfragrances.com,0.035
2021-09-12,Rakuten,NET-A-PORTER,net-a-porter.com,0.03
2021-09-12,Rakuten,NET10 Wireless,net10wireless.com,0.04
2021-09-12,Rakuten,Netaya,netaya.com,0.03
2021-09-12,Rakuten,Network Solutions,networksolutions.com,50
2021-09-12,Rakuten,Neutrogena,neutrogena.com,0.04
2021-09-12,Rakuten,New Balance,newbalance.com,0.015
2021-09-12,Rakuten,New Balance Factory Store,newbalancefactorystore.com,nan
2021-09-12,Rakuten,New Era,neweracap.com,0.02
2021-09-12,Rakuten,New Vitality,newvitality.com,0.05
2021-09-12,Rakuten,New York & Company,newyorkcompany.com,0.025
2021-09-12,Rakuten,New York SightSeeing,newyorksightseeing.com,0.075
2021-09-12,Rakuten,The New York Times Store,thenewyorktimesstore.com,0.05
2021-09-12,Rakuten,The New Yorker,newyorker.com,0.3
2021-09-12,Rakuten,NewAir,newair.com,0.02
2021-09-12,Rakuten,Newark,newark.com,0.03
2021-09-12,Rakuten,Newchic,newchic.com,0.07
2021-09-12,Rakuten,Newegg,newegg.com,nan
2021-09-12,Rakuten,Newegg Business,neweggbusiness.com,nan
2021-09-12,Rakuten,Newspapers.com,newspapers.com,0.1
2021-09-12,Rakuten,Next Big Idea Club,nextbigideaclub.com,0.05
2021-09-12,Rakuten,Nextiva,nextiva.com,15
2021-09-12,Rakuten,NFL Game Pass,nfl.com,0.05
2021-09-12,Rakuten,NFL Shop,nflshop.com,0.01
2021-09-12,Rakuten,NHC Vitamins,nhc.com,0.04
2021-09-12,Rakuten,NIC+ZOE,niczoe.com,0.04
2021-09-12,Rakuten,Nick's Ice Cream,nicks.com,0.26
2021-09-12,Rakuten,Nicole Miller,nicolemiller.com,0.05
2021-09-12,Rakuten,Nike,nike.com,0.03
2021-09-12,Rakuten,Nili Lotan,nililotan.com,0.035
2021-09-12,Rakuten,Nina Shoes,ninashoes.com,0.05
2021-09-12,Rakuten,Nine West,ninewest.com,0.01
2021-09-12,Rakuten,Ninja,ninjakitchen.com,0.02
2021-09-12,Rakuten,Nisolo,nisolo.com,0.015
2021-09-12,Rakuten,Nixon,nixon.com,0.04
2021-09-12,Rakuten,Nixplay,nixplay.com,0.035
2021-09-12,Rakuten,No7,no7beauty.com,0.04
2021-09-12,Rakuten,NOAH,noahny.com,0.03
2021-09-12,Rakuten,Nobis,us.nobis.com,0.05
2021-09-12,Rakuten,Nolah Sleep,nolahmattress.com,12.5
2021-09-12,Rakuten,Nom Nom,nomnomnow.com,0.1
2021-09-12,Rakuten,Nomad,nomadgrills.com,0.035
2021-09-12,Rakuten,Nomad Goods,nomadgoods.com,0.05
2021-09-12,Rakuten,Nomadik,nomadik.com,0.08
2021-09-12,Rakuten,NordPass,nordpass.com,0.5
2021-09-12,Rakuten,Nordstrom,nordstrom.com,nan
2021-09-12,Rakuten,Nordstrom Rack,nordstromrack.com,0.01
2021-09-12,Rakuten,NordVPN,nordvpn.com,0.4
2021-09-12,Rakuten,The North Face,thenorthface.com,0.02
2021-09-12,Rakuten,Northern Tool,northerntool.com,0.015
2021-09-12,Rakuten,NorthStyle,northstyle.com,0.025
2021-09-12,Rakuten,Norton Security and Antivirus,norton.com,0.4
2021-09-12,Rakuten,Nuance,nuance.com,0.04
2021-09-12,Rakuten,NuFACE,nuface.com,0.05
2021-09-12,Rakuten,Nunn Bush,nunnbush.com,0.035
2021-09-12,Rakuten,Nuria,nuriabeauty.com,0.025
2021-09-12,Rakuten,Nurish,nurish-naturemade.com,0.05
2021-09-12,Rakuten,Nurture Life,nurturelife.com,10
2021-09-12,Rakuten,Nutribullet,nutribullet.com,0.01
2021-09-12,Rakuten,Nutrisystem,nutrisystem.com,0.03
2021-09-12,Rakuten,Nutrition for Longevity,nutritionforlongevity.com,0.04
2021-09-12,Rakuten,Nuuly,nuuly.com,7.5
2021-09-12,Rakuten,NuWave,nuwave.com,0.075
2021-09-12,Rakuten,Nuxe,us-nuxe.com,0.035
2021-09-12,Rakuten,NYDJ,nydj.com,0.05
2021-09-12,Rakuten,NYX Professional Makeup,nyxcosmetics.com,0.04
2021-09-12,Rakuten,O'Neill,oneill.com,0.01
2021-09-12,Rakuten,Oakley,oakley.com,0.04
2021-09-12,Rakuten,Oakley Standard Issue,oakleysi.com,0.02
2021-09-12,Rakuten,Obvi,myobvi.com,0.025
2021-09-12,Rakuten,OCLU,oclu.com,0.05
2021-09-12,Rakuten,Oculus,oculus.com,0.01
2021-09-12,Rakuten,Ode à la Rose,odealarose.com,0.025
2021-09-12,Rakuten,Office Depot and OfficeMax,officedepot.com,0.04
2021-09-12,Rakuten,The Office of Angela Scott,theofficeofangelascott.com,0.02
2021-09-12,Rakuten,OfficeDesigns.com,officedesigns.com,0.03
2021-09-12,Rakuten,OfficeFurniture.com,officefurniture.com,0.02
2021-09-12,Rakuten,OfficeFurniture2Go,officefurniture2go.com,0.05
2021-09-12,Rakuten,OFRA Cosmetics,ofracosmetics.com,0.03
2021-09-12,Rakuten,Ogee,ogee.com,0.025
2021-09-12,Rakuten,Oka b.,oka-b.com,0.025
2021-09-12,Rakuten,Olay,olay.com,0.1
2021-09-12,Rakuten,Old Navy,oldnavy.com,0.04
2021-09-12,Rakuten,Old Navy Canada,oldnavycanada.com,0.02
2021-09-12,Rakuten,Old Time Candy,oldtimecandy.com,0.04
2021-09-12,Rakuten,Ole Henriksen,olehenriksen.com,0.02
2021-09-12,Rakuten,Olive Garden Gift Cards,olivegardengiftcards.com,0.01
2021-09-12,Rakuten,Olivela,olivela.com,0.06
2021-09-12,Rakuten,Oliver Gal,olivergal.com,0.025
2021-09-12,Rakuten,Ollie,myollie.com,15
2021-09-12,Rakuten,Olympia Sports,olympiasports.com,0.06
2021-09-12,Rakuten,Omaha Steaks,omahasteaks.com,0.02
2021-09-12,Rakuten,Omaze,omaze.com,0.02
2021-09-12,Rakuten,Omio,omio.com,0.02
2021-09-12,Rakuten,Omorovicza,omorovicza.com,0.05
2021-09-12,Rakuten,Omron Healthcare,omronhealthcare.com,0.01
2021-09-12,Rakuten,On Campus Marketing,ocm.com,0.04
2021-09-12,Rakuten,OnCourse Learning,oncourselearning.com,0.03
2021-09-12,Rakuten,ONE Condoms,onecondoms.com,0.1
2021-09-12,Rakuten,One Hanes Place,onehanesplace.com,0.03
2021-09-12,Rakuten,One Skin,oneskin-co.com,0.025
2021-09-12,Rakuten,One Stop Plus,one-stop-plus.com,nan
2021-09-12,Rakuten,OneClass,oneclass.com,2
2021-09-12,Rakuten,Oneida,oneida.com,0.04
2021-09-12,Rakuten,Onepiece,onepiece.com,0.025
2021-09-12,Rakuten,OnePlus,oneplus.com,0.07
2021-09-12,Rakuten,OneTravel,onetravel.com,12.5
2021-09-12,Rakuten,Online Amish Furniture,onlineamishfurniture.com,0.02
2021-09-12,Rakuten,Online Fabric Store,onlinefabricstore.com,0.015
2021-09-12,Rakuten,Onlineshoes.com,onlineshoes.com,0.045
2021-09-12,Rakuten,Only Natural Pet,onlynaturalpetstore.com,0.025
2021-09-12,Rakuten,Onnit,onnit.com,0.025
2021-09-12,Rakuten,Onzie,onzie.com,0.025
2021-09-12,Rakuten,Openfit,openfit.com,10
2021-09-12,Rakuten,OpenSky,opensky.com,nan
2021-09-12,Rakuten,Optimum Nutrition,optimumnutrition.com,0.04
2021-09-12,Rakuten,Oracle Lighting,oraclelights.com,0.04
2021-09-12,Rakuten,Oral-B,oralb.com,0.04
2021-09-12,Rakuten,Ora’s Amazing Herbal,orasamazingherbal.com,0.05
2021-09-12,Rakuten,Orbitz,orbitz.com,0.035
2021-09-12,Rakuten,Orgain,orgain.com,0.1
2021-09-12,Rakuten,Organic Baby Food,organicbabyfood.com,0.05
2021-09-12,Rakuten,Oriental Trading Company,orientaltradingcompany.com,0.02
2021-09-12,Rakuten,Original Penguin,originalpenguin.com,0.025
2021-09-12,Rakuten,Origins,origins.com,0.03
2021-09-12,Rakuten,Orion Telescopes and Binoculars,oriontelescopesandbinoculars.com,0.03
2021-09-12,Rakuten,ORLY,orlybeauty.com,0.05
2021-09-12,Rakuten,Ornament Shop,ornamentshop.com,0.025
2021-09-12,Rakuten,Orvis,orvis.com,0.025
2021-09-12,Rakuten,Oscar de la Renta,oscardelarenta2.com,0.01
2021-09-12,Rakuten,OshKosh B'gosh,oshkoshbgosh.com,0.06
2021-09-12,Rakuten,Other World Computing,eshop-macsales.com,0.025
2021-09-12,Rakuten,OtterBox,otterbox.com,0.05
2021-09-12,Rakuten,Ouidad,ouidad.com,0.04
2021-09-12,Rakuten,Outdoor Cooking,outdoorcooking.com,0.05
2021-09-12,Rakuten,Outdoor Voices,outdoorvoices.com,0.01
2021-09-12,Rakuten,Outdoorplay,outdoorplay.com,0.01
2021-09-12,Rakuten,The Outnet,theoutnet.com,0.015
2021-09-12,Rakuten,Overnight Flowers,overnightflowers.com,0.075
2021-09-12,Rakuten,Overnight Glasses,overnightglasses.com,0.05
2021-09-12,Rakuten,Overnight Prints,overnightprints.com,0.1
2021-09-12,Rakuten,Overstock.com,overstock.com,0.04
2021-09-12,Rakuten,Overton's,overtons.com,0.02
2021-09-12,Rakuten,Owlet,owletcare.com,0.03
2021-09-12,Rakuten,OXO,oxo.com,0.01
2021-09-12,Rakuten,OYO Hotels,oyorooms.com,0.11
2021-09-12,Rakuten,P.E. Nation,us.pe-nation.com,0.04
2021-09-12,Rakuten,P.volve,pvolve.com,0.05
2021-09-12,Rakuten,Pacific Coast Feather,pacificcoastfeather.com,0.04
2021-09-12,Rakuten,Pacifica,pacificabeauty.com,0.03
2021-09-12,Rakuten,Packs Project,packsproject.com,0.035
2021-09-12,Rakuten,PacSun.com,pacsun.com,0.01
2021-09-12,Rakuten,Paige,paige.com,0.04
2021-09-12,Rakuten,PaintYourLife.com,paintyour-life.com,0.03
2021-09-12,Rakuten,Pair of Thieves,pairofthieves.com,0.03
2021-09-12,Rakuten,PalmBeach Jewelry,palmbeachjewelry.com,0.05
2021-09-12,Rakuten,Pam and Gela,pamandgela.com,0.06
2021-09-12,Rakuten,Pamela Love,pamelalove.com,0.03
2021-09-12,Rakuten,Panasonic,panasonic.com,nan
2021-09-12,Rakuten,Pandora,pandora.com,7.5
2021-09-12,Rakuten,PANDORA Jewelry,pandora-jewelry.com,0.01
2021-09-12,Rakuten,Papa & Barkley,papaandbarkleycbd.com,0.03
2021-09-12,Rakuten,Paper Mart,papermart.com,0.015
2021-09-12,Rakuten,The Paper Store,thepaperstore.com,0.03
2021-09-12,Rakuten,Parachute,parachutehome.com,0.03
2021-09-12,Rakuten,Paragon Sports,paragonsports.com,0.04
2021-09-12,Rakuten,Parallels,parallels.com,0.05
2021-09-12,Rakuten,Paramount+,paramountplus.com,4.5
2021-09-12,Rakuten,Paravel,tourparavel.com,0.06
2021-09-12,Rakuten,Paris Las Vegas,parislasvegas.com,0.025
2021-09-12,Rakuten,The Paris Pass,parispass.com,0.015
2021-09-12,Rakuten,Parisa Wang,parisawang.com,0.04
2021-09-12,Rakuten,Park Inn,parkinn.com,0.03
2021-09-12,Rakuten,Park ‘N Fly,parknfly.com,0.01
2021-09-12,Rakuten,The Parking Spot,theparkingspot.com,0.025
2021-09-12,Rakuten,ParkSleepFly,parksleepfly.com,0.1
2021-09-12,Rakuten,Partake,partakefoods.com,0.025
2021-09-12,Rakuten,Pat McGrath Labs,patmcgrath.com,0.04
2021-09-12,Rakuten,Patagonia,patagonia.com,0.01
2021-09-12,Rakuten,Patagonia Provision,patagoniaprovision.com,0.02
2021-09-12,Rakuten,PatBo,patbo.com,0.025
2021-09-12,Rakuten,PatchMD,patchmd.com,0.07
2021-09-12,Rakuten,Patio Products USA,patioproductsusa.com,0.025
2021-09-12,Rakuten,Patrick Ta Beauty,patrickta.com,0.04
2021-09-12,Rakuten,Paul Fredrick,paulfredrick.com,0.04
2021-09-12,Rakuten,Paul Smith,paulsmith.com,0.025
2021-09-12,Rakuten,Paula Young,paulayoung.com,0.01
2021-09-12,Rakuten,Paula's Choice Skincare,paulaschoiceskincare.com,0.035
2021-09-12,Rakuten,Pavilions,pavilions.com,0.01
2021-09-12,Rakuten,Payless Shoes,payless.com,nan
2021-09-12,Rakuten,PC Richard & Son,pcrichardson.com,0.01
2021-09-12,Rakuten,pCloud,pcloud.com,nan
2021-09-12,Rakuten,Peace Out Skincare,peaceoutskincare.com,0.04
2021-09-12,Rakuten,Peach & Lily,peachandlily.com,0.035
2021-09-12,Rakuten,Peacock Alley,peacockalley.com,0.04
2021-09-12,Rakuten,Peacock TV,peacocktv.com,nan
2021-09-12,Rakuten,The Pearl Source,thepearlsource.com,0.035
2021-09-12,Rakuten,PEDRO,pedroshoes.com,0.035
2021-09-12,Rakuten,Peet's Coffee,peets.com,0.1
2021-09-12,Rakuten,Pelican Water,pelicanwater.com,0.05
2021-09-12,Rakuten,Peltz Shoes,peltzshoes.com,0.05
2021-09-12,Rakuten,Penningtons,penningtons.com,0.02
2021-09-12,Rakuten,People's Jewellers,peoplesjewellers.com,0.03
2021-09-12,Rakuten,Pep Boys,pepboys.com,nan
2021-09-12,Rakuten,Perfect Memorials,perfectmemorials.com,0.03
2021-09-12,Rakuten,The Perfect Rug,theperfectrug.com,0.065
2021-09-12,Rakuten,Perfumania,perfumania.com,0.03
2021-09-12,Rakuten,The Perfume Spot,theperfumespot.com,0.025
2021-09-12,Rakuten,Perfume.com,perfume.com,0.02
2021-09-12,Rakuten,Perpetual Shade,perpetualshade.com,0.04
2021-09-12,Rakuten,Perricone MD,perriconemd.com,0.09
2021-09-12,Rakuten,Perry Ellis,perryellis.com,0.025
2021-09-12,Rakuten,Persol,persol.com,0.02
2021-09-12,Rakuten,Persona Nutrition,personanutrition.com,0.125
2021-09-12,Rakuten,Personalabs,personalabs.com,0.05
2021-09-12,Rakuten,Personalization Mall,personalizationmall.com,0.05
2021-09-12,Rakuten,Peruvian Connection,peruvianconnection.com,0.025
2021-09-12,Rakuten,Pet Supermarket,petsupermarket.com,nan
2021-09-12,Rakuten,PetCareRx,petcarerx.com,0.06
2021-09-12,Rakuten,Petco,petco.com,0.01
2021-09-12,Rakuten,Petco Vital Care,petco-vitalcare.com,5
2021-09-12,Rakuten,Peter Millar,petermillar.com,0.015
2021-09-12,Rakuten,Peter Thomas Roth,peterthomasroth.com,0.04
2021-09-12,Rakuten,PetFlow,petflow.com,0.04
2021-09-12,Rakuten,PetHonesty,pethonesty.com,0.04
